SMILES,Category,PC1,PC2
CC[C@H](C)CCCCC(=O)O,MCFA,-1.0776419085454771,0.35376249824974887
CCCCCCCCCCCC(O)CC(=O)O,LCFA,-2.673605730894832,-1.539214344841112
CC(C)C(=O)O,SCFA,0.09207922536213844,0.8292349056028436
CC(C)C(=O)O,SCFA,0.09207922536213844,0.8292349056028436
CC(C)C(=O)O,SCFA,0.09207922536213844,0.8292349056028436
CC(C)C(=O)O,SCFA,0.09207922536213844,0.8292349056028436
CC(C)C(=O)O,SCFA,0.09207922536213844,0.8292349056028436
CC(C)CC(=O)O,SCFA,-0.6261062233301956,0.3832303822898349
CC(C)CC(=O)O,SCFA,-0.6261062233301956,0.3832303822898349
CC(C)CC(=O)O,SCFA,-0.6261062233301956,0.3832303822898349
CC(C)CC(=O)O,SCFA,-0.6261062233301956,0.3832303822898349
C/C=C\c1ccccc1/C=C/C(=O)O,AR,1.3289217178057688,1.9529198599280992
C/C=C\c1ccccc1/C=C/C(=O)O,AR,1.3289217178057688,1.9529198599280992
O=C(O)c1cccc(O)c1O,AR,3.134999008579794,-1.4790405887916958
O=C(O)c1cccc(O)c1O,AR,3.134999008579794,-1.4790405887916958
O=C(O)c1cccc(O)c1O,AR,3.134999008579794,-1.4790405887916958
O=C(O)c1cccc(O)c1O,AR,3.134999008579794,-1.4790405887916958
O=C(O)c1cccc(O)c1O,AR,3.134999008579794,-1.4790405887916958
O=C(O)c1cccc(O)c1O,AR,3.134999008579794,-1.4790405887916958
O=C(O)c1cccc(O)c1O,AR,3.134999008579794,-1.4790405887916958
O=C(O)c1cccc(O)c1O,AR,3.134999008579794,-1.4790405887916958
CCC/C=C/C=C/C=C/C(=O)O,LCFA,-0.2837620420013192,2.2283938706682203
CCC/C=C/C=C/C=C/C(=O)O,LCFA,-0.2837620420013192,2.2283938706682203
CCC/C=C/C=C/C=C/C(=O)O,LCFA,-0.2837620420013192,2.2283938706682203
CCC/C=C/C=C/C=C/C(=O)O,LCFA,-0.2837620420013192,2.2283938706682203
CCCCCCC[C@@H](O)CC(=O)O,LCFA,-2.673605730894832,-1.539214344841112
CC(C(=O)O)C12CCC([C@@H](C)O1)[C@@H](C)O2,LCFA,0.10921836891830516,1.0417353408514192
CC(C(=O)O)C12CCC([C@@H](C)O1)[C@@H](C)O2,LCFA,0.10921836891830516,1.0417353408514192
CC(C(=O)O)C12CCC([C@@H](C)O1)[C@@H](C)O2,LCFA,0.10921836891830516,1.0417353408514192
CC(C(=O)O)C12CCC([C@@H](C)O1)[C@@H](C)O2,LCFA,0.10921836891830516,1.0417353408514192
